"Measure.type","Measure.type","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","process | outcome | structure | patient-reported-outcome | composite","Indicates whether the measure is used to examine a process, an outcome over time, a patient-reported outcome, or a structure measure such as utilization.","","","","","","","","","",,"extensible","The type of measure (includes codes from 2.16.840.1.113883.1.11.20368).","http://hl7.org/fhir/ValueSet/measure-type","",,,,"Measure.type",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".methodCode { the aspect of what the measure applies to }"
"Measure.riskAdjustment","Measure.riskAdjustment","","","",0,1,"","","Y","markdown {[]} {[]}
","How risk adjustment is applied for this measure","A description of the risk adjustment factors that may impact the resulting score for the measure and how they may be accounted for when computing and reporting measure results.","Describes the method of adjusting for clinical severity and conditions present at the start of care that can influence patient outcomes for making valid comparisons of outcome measures across providers. Indicates whether a measure is subject to the statistical process for reducing, removing, or clarifying the influences of confounding factors to allow for more useful comparisons.","","","","","","","","",,,,,"",,,,"Measure.riskAdjustment",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.rateAggregation","Measure.rateAggregation","","","",0,1,"","","Y","markdown {[]} {[]}
","How is rate aggregation performed for this measure","Describes how to combine the information calculated, based on logic in each of several populations, into one summarized result.","The measure rate for an organization or clinician is based upon the entities’ aggregate data and summarizes the performance of the entity over a given time period (e.g., monthly, quarterly, yearly). The aggregated data are derived from the results of a specific measure algorithm and, if appropriate, the application of specific risk adjustment models.  Can also be used to describe how to risk adjust the data based on supplemental data elements described in the eMeasure (e.g., pneumonia hospital measures antibiotic selection in the ICU versus non-ICU and then the roll-up of the two). This could be applied to aggregated cohort measure definitions (e.g., CDC's aggregate reporting for TB at the state level).","","","","","","","","",,,,,"",,,,"Measure.rateAggregation",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.rationale","Measure.rationale","","","",0,1,"","","Y","markdown {[]} {[]}
","Detailed description of why the measure exists","Provides a succinct statement of the need for the measure. Usually includes statements pertaining to importance criterion: impact, gap in care, and evidence.","","Measure developers need to be able to provide a detailed description of the purpose of the measure. This element provides detailed rationale, where the purpose element provides a summary of the rationale.","","","","","","","",,,,,"",,,,"Measure.rationale",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.clinicalRecommendationStatement","Measure.clinicalRecommendationStatement","","","",0,1,"","","Y","markdown {[]} {[]}
","Summary of clinical guidelines","Provides a summary of relevant clinical guidelines or other clinical recommendations supporting the measure.","","","","","","","","","",,,,,"",,,,"Measure.clinicalRecommendationStatement",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.improvementNotation","Measure.improvementNotation","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","increase | decrease","Information on whether an increase or decrease in score is the preferred result (e.g., a higher score indicates better quality OR a lower score indicates better quality OR quality is within a range).","","Measure consumers and implementers must be able to determine how to interpret a measure score.","","","","","","","",,"required","Observation values that indicate what change in a measurement value or score is indicative of an improvement in the measured item or scored issue.","http://hl7.org/fhir/ValueSet/measure-improvement-notation|5.0.0","",,,,"Measure.improvementNotation",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".interpretationCode"
"Measure.term","Measure.term","","","",0,*,"","","","BackboneElement {[]} {[]}
","Defined terms used in the measure documentation","Provides a description of an individual term used within the measure.","","Measure developers must be able to provide precise definitions of terms used within measure descriptions and guidance to help communicate the intent of the measure.","","","","","","","",,,,,"",,,,"Measure.term",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"Measure.term.id","Measure.term.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Measure.term.extension","Measure.term.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Measure.term.modifierExtension","Measure.term.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Measure.term.code","Measure.term.code","","","",0,1,"","","","CodeableConcept {[]} {[]}
","What term?","A codeable representation of the defined term.","","","","","","","","","",,"example","Codeable representations of measure definition terms.","http://hl7.org/fhir/ValueSet/measure-definition-example","",,,,"Measure.term.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"Measure.term.definition","Measure.term.definition","","","",0,1,"","","","markdown {[]} {[]}
","Meaning of the term","Provides a definition for the term as used within the measure.","","","","","","","","","",,,,,"",,,,"Measure.term.definition",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.guidance","Measure.guidance","","","",0,1,"","","Y","markdown {[]} {[]}
","Additional guidance for implementers (deprecated)","Additional guidance for the measure including how it can be used in a clinical context, and the intent of the measure.","NOTE: This element is deprecated in favor of the usage element","Measure developers must be able to provide additional guidance for implementers to understand the intent with greater specificity than that provided in the population criteria of the measure. This element provides detailed guidance, where the usage element provides a summary of the guidance.","","","","","","","",,,,,"",,,,"Measure.guidance",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.group","Measure.group","","","",0,*,"","","","BackboneElement {[]} {[]}
","Population criteria group","A group of population criteria for the measure.","","","","","","","","","",,,,,"",,,,"Measure.group",0,*,"mea-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".outboundRelationship[typeCode=COMP]"
"Measure.group.id","Measure.group.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Measure.group.extension","Measure.group.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Measure.group.modifierExtension","Measure.group.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Measure.group.linkId","Measure.group.linkId","","","",0,1,"","","","string {[]} {[]}
","Unique id for group in measure","An identifier that is unique within the Measure allowing linkage to the equivalent item in a MeasureReport resource.","This ''can'' be a meaningful identifier (e.g. a LOINC code) but is not intended to have any meaning.  GUIDs or sequential numbers are appropriate here.

LinkIds can have whitespaces and slashes by design. Tooling should not rely on linkIds being valid XHTML element IDs, and should not directly embed them as such","[MeasureReport](http://hl7.org/fhir/R5/measurereport.html#) does not require omitted groups to be included.","","","","","","","",,,,,"",,,,"Measure.group.linkId",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
mea-2:Link ids should be 255 characters or less {$this.length() <= 255}",".id"
"Measure.group.code","Measure.group.code","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Meaning of the group","Indicates a meaning for the group. This can be as simple as a unique identifier, or it can establish meaning in a broader context by drawing from a terminology, allowing groups to be correlated across measures.","","","","","","","","","",,"example","Example of measure groups.","http://hl7.org/fhir/ValueSet/measure-group-example","",,,,"Measure.group.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".code"
"Measure.group.description","Measure.group.description","","","",0,1,"","","","markdown {[]} {[]}
","Summary description","The human readable description of this population group.","","","","","","","","","",,,,,"",,,,"Measure.group.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".text"
"Measure.group.type","Measure.group.type","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","process | outcome | structure | patient-reported-outcome | composite","Indicates whether the measure is used to examine a process, an outcome over time, a patient-reported outcome, or a structure measure such as utilization.","When specified at the group level, defines the measure type for this specific group. If not specified, the measureType of the group is determined by the root type element","","","","","","","","",,"extensible","","http://hl7.org/fhir/ValueSet/measure-type","",,,,"Measure.group.type",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".typeCode"
"Measure.group.subject[x]","Measure.group.subject[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Group]]}","E.g. Patient, Practitioner, RelatedPerson, Organization, Location, Device","The intended subjects for the measure. If this element is not provided, a Patient subject is assumed, but the subject of the measure can be anything.","The subject of the measure is critical in interpreting the criteria definitions, as the logic in the measures is evaluated with respect to a particular subject. This corresponds roughly to the notion of a Compartment in that it limits what content is available based on its relationship to the subject. In CQL, this corresponds to the context declaration.","","","Patient","","","","","",,"extensible","The possible types of subjects for a measure (E.g. Patient, Practitioner, Organization, Location, etc.).","http://hl7.org/fhir/ValueSet/participant-resource-types","",,,,"Measure.group.subject[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?) { only applies for subject Patient? }"
"Measure.group.basis","Measure.group.basis","","","",0,1,"","","Y","code {[]} {[]}
","Population basis","The population basis specifies the type of elements in the population. For a subject-based measure, this is boolean (because the subject and the population basis are the same, and the population criteria define yes/no values for each individual in the population). For measures that have a population basis that is different than the subject, this element specifies the type of the population basis. For example, an encounter-based measure has a subject of Patient and a population basis of Encounter, and the population criteria all return lists of Encounters.","When specified at the group level, defines the population basis for this specific group. If not specified, the basis for the group is determined by the root basis element","Allows non-subject-based measures to be specified","","boolean","","","","","",,"required","","http://hl7.org/fhir/ValueSet/fhir-types|5.0.0","",,,,"Measure.group.basis",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?) { only applies for subject Patient? }"
"Measure.group.scoring","Measure.group.scoring","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","proportion | ratio | continuous-variable | cohort","Indicates how the calculation is performed for the measure, including proportion, ratio, continuous-variable, and cohort. The value set is extensible, allowing additional measure scoring types to be represented.","When specified at the group level, defines the scoring for this specific group. If not specified, scoring for this group is determined by the root scoring element","","","","","","","","",,"extensible","","http://terminology.hl7.org/ValueSet/measure-scoring","",,,,"Measure.group.scoring",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".methodCode { the aspect of how the calculation is performed }"
"Measure.group.scoringUnit","Measure.group.scoringUnit","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","What units?","Defines the expected units of measure for the measure score. This element SHOULD be specified as a UCUM unit.","When specified at the group level, this defines the scoringUnit for this specific group. If not specified, the scoringUnit for this group is determined by the root scoringUnit element. As with the root element, when this element is specified, implementations are expected to report measure scores in the specified units. Note that this may involve unit conversion if the expected units are different than the units of the resulting score calculation. In this case, unit conversions SHALL be performed according to the unit conversion semantics specified by UCUM.","When the unit cannot be inferred directly from the calculation logic, this element allows the specification of the desired units of measure of the output.","","","","","","","",,"example","","http://hl7.org/fhir/ValueSet/measure-scoring-unit","",,,,"Measure.group.scoringUnit",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".methodCode { the aspect of how the calculation is performed }"
"Measure.group.rateAggregation","Measure.group.rateAggregation","","","",0,1,"","","Y","markdown {[]} {[]}
","How is rate aggregation performed for this measure","Describes how to combine the information calculated, based on logic in each of several populations, into one summarized result.","The measure rate for an organization or clinician is based upon the entities’ aggregate data and summarizes the performance of the entity over a given time period (e.g., monthly, quarterly, yearly). The aggregated data are derived from the results of a specific measure algorithm and, if appropriate, the application of specific risk adjustment models.  Can also be used to describe how to risk adjust the data based on supplemental data elements described in the eMeasure (e.g., pneumonia hospital measures antibiotic selection in the ICU versus non-ICU and then the roll-up of the two). This could be applied to aggregated cohort measure definitions (e.g., CDC's aggregate reporting for TB at the state level).","","","","","","","","",,,,,"",,,,"Measure.group.rateAggregation",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.group.improvementNotation","Measure.group.improvementNotation","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","increase | decrease","Information on whether an increase or decrease in score is the preferred result (e.g., a higher score indicates better quality OR a lower score indicates better quality OR quality is within a range).","When specified at the group level, this element defines the improvementNotation for this specific group. If not specified, improvementNotation for this group is determined by the root improvementNotation element","Measure consumers and implementers must be able to determine how to interpret a measure score.","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/measure-improvement-notation|5.0.0","",,,,"Measure.group.improvementNotation",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".methodCode { the aspect of how the calculation is performed }"
"Measure.group.library","Measure.group.library","","","",0,*,"","","","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Library]]}
","Logic used by the measure group","A reference to a Library resource containing the formal logic used by the measure group.","","","","","","","","","",,,,,"",,,,"Measure.group.library",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.group.population","Measure.group.population","","","",0,*,"","","","BackboneElement {[]} {[]}
","Population criteria","A population criteria for the measure.","","","","","","","","","",,,,,"",,,,"Measure.group.population",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".outboundRelationship[typeCode=COMP]"
"Measure.group.population.id","Measure.group.population.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Measure.group.population.extension","Measure.group.population.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Measure.group.population.modifierExtension","Measure.group.population.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Measure.group.population.linkId","Measure.group.population.linkId","","","",0,1,"","","","string {[]} {[]}
","Unique id for population in measure","An identifier that is unique within the Measure allowing linkage to the equivalent population in a MeasureReport resource.","This ''can'' be a meaningful identifier (e.g. a LOINC code) but is not intended to have any meaning.  GUIDs or sequential numbers are appropriate here.

LinkIds can have whitespaces and slashes by design. Tooling should not rely on linkIds being valid XHTML element IDs, and should not directly embed them as such","[MeasureReport](http://hl7.org/fhir/R5/measurereport.html#) does not require omitted populations to be included.","","","","","","","",,,,,"",,,,"Measure.group.population.linkId",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
mea-3:Link ids should be 255 characters or less {$this.length() <= 255}",".id"
"Measure.group.population.code","Measure.group.population.code","","","",0,1,"","","","CodeableConcept {[]} {[]}
","initial-population | numerator | numerator-exclusion | denominator | denominator-exclusion | denominator-exception | measure-population | measure-population-exclusion | measure-observation","The type of population criteria.","","","","","","","","","",,"extensible","The type of population.","http://hl7.org/fhir/ValueSet/measure-population","",,,,"Measure.group.population.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".code"
"Measure.group.population.description","Measure.group.population.description","","","",0,1,"","","","markdown {[]} {[]}
","The human readable description of this population criteria","The human readable description of this population criteria.","","","","","","","","","",,,,,"",,,,"Measure.group.population.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".text"
"Measure.group.population.criteria","Measure.group.population.criteria","","","",0,1,"","","","Expression {[]} {[]}
","The criteria that defines this population","An expression that specifies the criteria for the population, typically the name of an expression in a library.","In the case of a continuous-variable or ratio measure, this may be the name of a function that calculates the value of the individual observation for each patient or event in the population. For these types of measures, individual observations are reported as observation resources included in the evaluatedResources bundle for each patient. See the MeasureReport resource or the Quality Reporting topic for more information.","","","","","","","","",,,,,"",,,,"Measure.group.population.criteria",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.group.population.groupDefinition","Measure.group.population.groupDefinition","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Group]]}
","A group resource that defines this population","A Group resource that defines this population as a set of characteristics.","Note that this approach can only be used for measures where the basis is of the same type as the populations (e.g. a Patient-based measure, rather than an Encounter-based measure). In addition, the referenced Group resource SHALL be a definitional (as opposed to an actual) group.","","","","","","","","",,,,,"",,,,"Measure.group.population.groupDefinition",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.group.population.inputPopulationId","Measure.group.population.inputPopulationId","","","",0,1,"","","","string {[]} {[]}
","Which population","The id of a population element in this measure that provides the input for this population criteria. In most cases, the scoring structure of the measure implies specific relationships (e.g. the Numerator uses the Denominator as the source in a proportion scoring). In some cases, however, multiple possible choices exist and must be resolved explicitly. For example in a ratio measure with multiple initial populations, the denominator must specify which population should be used as the starting point.","","For ratio and continuous variable measures, the source populations must be specified explicitly when they cannot be unambiguously determined from the scoring structure.","","","","","","","",,,,,"",,,,"Measure.group.population.inputPopulationId",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.group.population.aggregateMethod","Measure.group.population.aggregateMethod","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Aggregation method for a measure score (e.g. sum, average, median, minimum, maximum, count)","Specifies which method should be used to aggregate measure observation values. For most scoring types, this is implied by scoring (e.g. a proportion measure counts members of the populations). For continuous variables, however, this information must be specified to ensure correct calculation.","","For continuous variable measures, specifications must be able to indicate the aggregation method to be used for tallying results from individual observations.","","","","","","","",,"extensible","","http://hl7.org/fhir/ValueSet/measure-aggregate-method","",,,,"Measure.group.population.aggregateMethod",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.group.stratifier","Measure.group.stratifier","","","",0,*,"","","","BackboneElement {[]} {[]}
","Stratifier criteria for the measure","The stratifier criteria for the measure report, specified as either the name of a valid CQL expression defined within a referenced library or a valid FHIR Resource Path.","","","","","","","","","",,,,,"",,,,"Measure.group.stratifier",0,*,"mea-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".outboundRelationship[typeCode=COMP]"
"Measure.group.stratifier.id","Measure.group.stratifier.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Measure.group.stratifier.extension","Measure.group.stratifier.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Measure.group.stratifier.modifierExtension","Measure.group.stratifier.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Measure.group.stratifier.linkId","Measure.group.stratifier.linkId","","","",0,1,"","","","string {[]} {[]}
","Unique id for stratifier in measure","An identifier that is unique within the Measure allowing linkage to the equivalent item in a MeasureReport resource.","This ''can'' be a meaningful identifier (e.g. a LOINC code) but is not intended to have any meaning.  GUIDs or sequential numbers are appropriate here.

LinkIds can have whitespaces and slashes by design. Tooling should not rely on linkIds being valid XHTML element IDs, and should not directly embed them as such","[MeasureReport](http://hl7.org/fhir/R5/measurereport.html#) does not require omitted stratifiers to be included.","","","","","","","",,,,,"",,,,"Measure.group.stratifier.linkId",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
mea-4:Link ids should be 255 characters or less {$this.length() <= 255}",".id"
"Measure.group.stratifier.code","Measure.group.stratifier.code","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Meaning of the stratifier","Indicates a meaning for the stratifier. This can be as simple as a unique identifier, or it can establish meaning in a broader context by drawing from a terminology, allowing stratifiers to be correlated across measures.","","","","","","","","","",,"example","Meaning of the stratifier.","http://hl7.org/fhir/ValueSet/measure-stratifier-example","",,,,"Measure.group.stratifier.code",0,1,"mea-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".code"
"Measure.group.stratifier.description","Measure.group.stratifier.description","","","",0,1,"","","","markdown {[]} {[]}
","The human readable description of this stratifier","The human readable description of this stratifier criteria.","","","","","","","","","",,,,,"",,,,"Measure.group.stratifier.description",0,1,"mea-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".text"
"Measure.group.stratifier.criteria","Measure.group.stratifier.criteria","","","",0,1,"","","","Expression {[]} {[]}
","How the measure should be stratified","An expression that specifies the criteria for the stratifier. This is typically the name of an expression defined within a referenced library, but it may also be a path to a stratifier element.","","","","","","","","","",,,,,"",,,,"Measure.group.stratifier.criteria",0,1,"mea-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
